frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
131,152.4103943,177.2505483,137.0838918,156.6993239
132,152.3399413,175.0503532,137.6235779,157.3641008
133,152.3399413,174.5920532,137.5837967,157.7774635
134,152.6987828,174.4575267,138.1641948,157.880599
135,151.9406152,172.3732616,137.5031398,158.945278
136,151.8629035,172.7005835,137.2406392,158.8686947
137,150.8716748,172.8677101,136.4245555,159.0972788
138,150.8716748,171.5810207,136.4245555,159.6738823
139,150.509922,171.9083426,136.4245555,159.3696117
140,150.509922,171.4366193,136.1639891,159.3696117
141,150.509922,171.1224406,135.6440603,159.7890109
142,150.4149109,170.1816474,135.6256571,160.2224667
143,149.8970433,169.2390241,135.2044099,160.6295574
144,149.8702788,168.4589195,135.0373804,161.4581298
145,149.8702788,168.3058631,134.7786857,161.6400977
146,150.251318,168.2948153,134.6715266,161.0624695
147,150.251318,168.2948153,134.6715266,161.3138877
148,149.962739,168.2948153,134.0835451,161.8159507
149,149.8080846,168.6192806,133.753317,161.4914854
150,149.7872292,169.3960461,133.3077838,161.4193978
151,149.7364385,168.9419946,133.9203227,161.4193978
152,149.985564,168.7864207,133.3970808,161.8253157
153,149.9331165,169.106013,133.258915,161.5057234
154,150.298094,168.9960826,133.1259125,161.5392297
155,150.8445766,169.0504303,134.3358422,161.1591964
156,150.4387459,168.62977,134.2695425,161.508723
157,151.0290019,169.0014193,135.296121,160.7817612
158,150.6109256,169.0014193,135.3609526,160.7498606
159,150.9842991,170.9541664,135.9857557,159.6893984
160,150.9842991,172.3242354,135.9857557,159.3292324
161,151.5786597,173.0694715,136.5739673,159.2443131
162,152.757135,173.9531656,137.0798647,158.8062899
163,152.3298378,174.7018543,137.0798647,158.7603757
164,153.3439061,174.832245,136.9157727,158.629985
165,153.9270077,175.1405929,136.8608212,158.629985
166,154.939838,175.434252,137.1902578,158.3363258
167,155.132105,176.4965971,137.3103922,157.8414334
168,155.7127856,178.1604116,137.9632054,157.2069524
169,156.7133783,179.3660088,138.4677253,156.5632979
170,156.2769662,179.8967645,138.4677253,156.2371939
171,156.6677908,179.8967645,138.8585499,156.4869462
172,157.4665944,179.1540459,139.2518786,156.0165849
173,157.8624138,177.7064337,139.6476981,155.544445
174,158.2607097,176.974814,139.8688422,155.0352363
175,159.0974241,176.4710883,140.3420955,155.0352363
176,159.5006249,175.3113937,140.5704734,154.5597038
177,160.9618088,175.2682493,140.724319,154.6307023
178,161.5405344,174.5156705,140.4929687,154.6325719
179,163.7745605,175.371903,141.6503876,155.8356373
180,164.1615172,175.747457,141.9084128,156.1007923
181,165.0267596,175.4222274,142.0827693,156.0421243
182,165.593889,174.6884868,142.240058,155.9444633
183,167.0910441,175.3517689,143.5212375,156.265304
184,167.426413,174.7416721,143.1895828,156.0421243
185,167.2178421,173.57276,143.3703882,155.6135208
186,168.3597862,172.980914,143.9515857,155.3470964
187,168.1998482,172.7819711,144.110855,155.3470964
188,169.5711077,171.725361,144.9505789,154.8412439
189,170.7519571,171.2579646,145.7638908,154.0486987
190,171.775758,170.202693,146.7876918,153.5799148
191,173.5866959,170.5171372,148.0162483,153.4239826
192,175.7744592,170.3282616,149.0521339,153.1793358
193,176.6566239,170.7991573,149.4396351,153.2236984
194,177.1304184,170.046602,149.6592489,153.0286395
195,178.3990974,170.2416608,150.4321921,153.1878133
196,178.6378069,170.0830729,152.4484965,152.5404677
197,177.0378783,169.6326402,154.5322094,151.5002134
198,174.523076,169.2885772,156.4463452,149.832229
199,174.2055681,170.0210998,157.0910083,149.5534956
200,172.625515,169.9470997,157.9724358,148.9026063
201,171.151307,169.6720438,158.7398016,148.5902827
202,170.2869845,169.9470997,159.3128143,148.8469465
203,169.8952462,169.0611773,159.7045527,148.3679668
204,168.5273392,168.6179744,160.8062111,147.9855411
205,169.2899108,168.9033902,160.2568575,148.7107143
206,169.2824247,168.744896,160.2643436,148.4658934
207,165.0203896,168.7137093,161.8994859,148.9291628
208,164.6670221,168.3290597,161.6310855,149.6338753
209,163.9353479,168.3541974,161.7429946,149.9999847
210,163.5837993,167.635091,161.4768112,150.7477198
211,163.2263302,167.1397138,160.9681307,150.7477198
212,162.870071,166.5814381,160.6186527,151.1818614
213,161.7785599,165.7598931,160.5839641,151.3284735
214,160.5460652,165.2716766,160.3792196,151.689723
215,160.8984158,164.1009693,160.6265486,151.3138775
216,160.8192557,163.7001691,160.431621,151.6484592
217,160.4754553,163.6581703,160.7620359,151.9530356
218,160.0109243,163.3130146,161.4485702,152.2956165
219,159.2998154,162.4576212,162.5635917,151.8874825
220,158.6941516,162.4576212,163.2674236,151.6508304
221,158.4654977,161.2181905,165.2877121,151.5257964
222,158.3612639,160.6591749,166.0007315,151.2720681
223,158.9572686,159.0126165,167.5057009,152.2968422
224,158.073786,157.0112171,168.17014,152.4583498
225,157.4144087,157.0641263,168.1590297,153.9173895
226,156.0544272,156.8607004,169.0360163,153.6825216
227,155.3539349,156.1688343,169.7583069,153.991028
228,154.4256123,154.8352428,170.4755941,153.0111055
229,153.6105308,153.8404413,170.6491287,150.8943627
230,151.9275131,152.4233352,171.6226357,151.6558418
231,149.7318585,151.8512765,172.7026677,153.5352745
232,148.2451754,150.8875594,173.9566269,153.4775047
233,147.0433078,150.4371652,174.4340975,153.9186961
234,146.2995944,150.1631831,174.2583384,154.4042234
235,145.7999696,149.2647724,174.8126344,154.1972257
236,146.1591433,149.1256713,174.2583384,154.4393084
237,145.6880361,149.611373,174.6175121,155.7268766
238,145.499091,148.8741695,174.5104757,155.765743
239,144.8159954,149.3813946,174.2481262,156.9631702
240,144.8159954,149.5052525,174.3912513,157.0562091
241,144.8159954,148.6414313,174.4381715,157.6245472
242,144.6829209,147.9597332,174.4042034,157.5913882
243,142.0097332,149.2562999,175.7432327,158.8164859
244,140.1892375,149.4031996,177.2894433,158.6328755
245,139.1154478,151.7418231,178.4035377,159.0254308
246,138.9473588,148.8879013,179.3836304,157.6450211
247,136.9114061,146.0315509,178.6263857,156.6165139
248,136.7458888,147.37316,177.8245051,156.700223
249,132.6096602,146.8466048,174.3459149,155.9530073
250,133.5074354,147.9484156,173.4019211,158.8777854
251,131.0677958,148.2690121,171.6072585,158.9065493
252,129.515056,146.8118048,169.6886695,159.0561521
253,130.1173517,145.076745,170.2337787,159.5735123
254,126.6718747,145.6974518,166.7562208,160.9335748
255,126.9911058,145.6446013,166.4338065,161.3094813
256,123.4104219,142.6876908,164.2077764,163.2082492
257,123.0740948,142.4524525,163.36468,163.8174667
258,124.8432203,138.9969738,163.4873416,164.640753
259,123.5060194,137.6255148,162.7658743,164.7029848
260,123.7091625,135.7225939,162.4491737,165.7135188
261,123.9210798,133.0819426,162.0209381,165.8592918
262,122.5428525,132.3992433,160.9238836,166.6728708
263,123.7637478,132.3429931,161.4802862,166.6564893
264,125.1131944,134.4749641,162.862211,165.6763257
265,125.9436225,137.3030959,163.226921,166.0772747
266,126.0601587,138.0476925,163.1326835,166.0368891
267,127.9591541,138.3986651,163.5583741,168.6942795
268,128.4261499,139.995486,161.2662722,172.6387766
269,128.8298249,139.5116964,160.6871175,172.8500887
270,127.8635312,140.7337467,159.0975805,174.1410612
271,126.8698976,141.2171581,158.6683295,173.3858695
272,125.9325268,140.3926398,157.5922499,173.7752393
273,126.2156506,140.2208815,157.1377815,174.1283221
274,126.3606351,139.9777713,156.1460942,174.5021291
275,127.29213,142.4006816,156.2437542,173.4658164
276,127.8882157,140.7448731,154.6327408,173.2195198
277,127.8982907,139.6174793,153.7897811,172.7023322
278,127.9052023,138.9306357,153.1836674,171.772597
279,126.6401861,140.3563901,153.061124,172.173425
280,125.1829764,142.9769639,152.8565467,174.778753
281,125.3599165,143.2558767,152.53178,173.8631888
282,123.5012156,147.771903,150.1878382,177.2858533
283,123.818888,147.9727961,150.1792805,176.2329573
284,124.6812543,148.6925484,150.727428,177.2527737
285,125.3795175,149.3623945,150.4951134,176.801185
286,125.1577619,153.8057219,147.9245178,179.8747729
287,128.1699816,156.2407125,148.6916862,178.0359751
288,132.1625893,156.8122439,147.4628494,179.4263551
289,134.2154698,154.4968636,146.6924251,177.9796888
290,134.3519268,153.8696092,147.1448326,178.5672202
291,135.9654635,153.15877,148.0826807,177.8619093
292,138.0604689,151.2404497,150.0811743,175.3917675
293,144.1863012,151.2723656,151.3113176,174.1808513
294,145.803909,151.1703741,151.8615613,173.1033365
295,145.0992445,149.1352597,151.2634801,171.2623557
296,146.8762212,149.4943285,151.9480545,171.7506558
297,148.7130798,148.7686958,151.927238,171.3730055
298,150.0084949,149.0375223,151.3480421,171.8951395
299,150.2956466,149.9530922,150.5438389,173.0971798
300,147.59852,148.8852633,148.86356,172.3042389
301,146.8813294,148.4225025,148.7364147,172.4415572
302,146.3351809,149.1662949,148.305274,173.0874572
303,146.3789182,148.4225025,148.305274,172.4415572
304,144.5742279,148.0710727,146.9356025,171.9767675
305,143.1463888,147.9748929,145.8587655,171.9767675
306,142.937863,147.2833217,145.3260942,171.6970128
307,143.1301024,146.8090436,145.4314605,171.3260753
308,142.219214,146.2297345,144.6514548,171.164598
309,141.8490033,147.4089493,144.3667994,171.9927402
310,142.5621998,147.8256744,144.4205146,172.4094652
311,142.0184087,148.378246,144.1203558,172.6760351
312,140.1830888,147.7858756,143.0477134,172.3679546
313,138.8944775,147.6807809,142.7606196,172.3333766
314,136.2405696,148.1096438,141.3746387,173.0041596
315,137.0028107,147.0956207,141.4616836,172.4183075
316,136.4546984,146.9720701,141.0787913,172.2947569
317,136.7832593,146.9720701,141.4073523,172.2947569
318,133.6608804,148.0814022,140.3511082,173.2876712
319,132.9803707,147.7243557,140.0322399,173.2876712
320,131.6296589,147.7243557,139.4017119,173.2876712
321,130.2927933,147.6145798,138.5373115,173.2876712
322,127.737003,147.1357514,137.6670772,173.1305663
323,126.7344807,147.0127272,137.609119,172.9718693
324,125.4434324,146.656433,136.7724381,172.9718693
325,125.4434324,147.4607826,136.7724381,173.6582964
326,124.1668537,147.1044884,136.1877098,173.6582964
327,124.4580563,147.1044884,136.4789123,173.6219541
328,123.8228964,146.749615,136.1877098,173.6219541
329,124.1140989,147.1995627,136.7442451,174.2720119
330,124.4076247,147.1995627,137.2795586,174.5078612
331,124.4076247,147.0811752,137.2795586,174.3894738
332,124.7034862,147.5363226,137.8173902,175.0801596
333,124.9287443,147.5363226,137.7789717,175.0415846
334,124.6986782,147.2979248,137.7789717,174.9596574
335,124.8090615,147.6474323,137.98002,174.6369306
336,125.0297117,148.3446474,137.9337304,174.9412549
337,125.4384472,148.3379015,138.2065997,174.8146913
