frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
169,160.9354526,176.8492836,136.9405565,169.4844035
170,163.4876858,176.8554791,137.549221,169.2565959
171,165.0375475,177.6721849,137.9101424,169.919023
172,170.6041719,178.5466277,139.0161759,170.3480936
173,172.4750831,178.0119369,139.0856168,169.8247705
174,176.5451846,177.9864602,139.8831452,169.7682843
175,177.0623722,178.0064867,139.4880894,169.9835017
176,178.6561556,178.3426889,142.6118076,169.9431099
177,178.0053528,177.9164117,143.700808,170.1708044
178,173.3909819,179.396157,146.8478159,171.8516887
179,172.7811001,178.9071249,147.7725957,172.5474864
180,169.7748184,178.051915,150.2634916,172.9448139
181,167.923184,177.6304919,150.1965999,173.2574134
182,167.3995563,175.9897615,151.1031604,174.4310994
183,165.1939613,175.1744927,151.9698271,174.8893217
184,162.9308287,172.7107402,152.9653218,176.2208652
185,162.4945066,170.2335351,153.4993467,177.5297768
186,161.4972054,168.9991854,153.848035,177.9277016
187,161.2001148,168.1674217,154.2895808,178.3180624
188,156.9318568,167.8633583,155.9846134,179.0597228
189,155.0449348,167.9100668,156.7171022,179.0597228
190,154.174541,165.9202476,155.6720817,179.9359778
191,153.0138932,165.1267024,156.0696136,179.1934711
192,149.8170545,164.7093049,155.6261769,179.8724333
193,148.5260006,163.8538715,155.0166155,179.9430197
194,146.3412759,161.1646314,157.8355976,179.3743299
195,146.2740179,159.6808313,157.2753728,178.6369151
196,143.1791569,158.0179116,158.3630899,176.814405
197,141.9902444,157.88243,158.3630899,176.1782272
198,141.3039983,156.7913117,158.9130332,175.1749022
199,140.928278,156.3250975,158.9612665,174.7099188
200,139.451174,156.2331023,160.145401,174.3620887
201,138.6958556,156.6303189,160.8563258,174.7593052
202,136.837089,155.8835244,162.2880044,173.6141426
203,136.5552016,155.4562269,162.9274883,172.8607046
204,135.2493514,155.2290265,164.1719426,172.1099752
205,134.5182984,155.1602258,164.5142387,172.0803601
206,132.7168071,155.3300161,164.7272083,171.9514187
207,132.7510496,154.9381144,165.2829152,171.0135203
208,132.8480635,155.7051225,165.1355414,171.405422
209,133.2356714,155.4296311,165.8205235,171.2708821
210,133.2661803,155.8353627,165.9434783,171.1712671
211,133.6598124,156.6614228,165.9995131,171.5645432
212,133.6900983,156.6837108,166.484115,171.7263894
213,133.6900983,156.7821571,166.5431706,171.8512116
214,134.7477259,157.636458,166.2368006,173.1534652
215,134.4378954,157.7297321,166.2414194,173.8024721
216,135.734521,159.2201978,167.3118008,176.0218022
217,136.3641196,159.662389,167.8567608,176.9766889
218,136.9712368,159.5923734,167.8520224,176.2761633
219,137.5868696,160.3508873,167.8019883,176.9325113
220,138.3848328,161.8792127,168.4173216,176.8465833
221,138.3848328,161.5204062,168.5149142,176.7140241
222,140.2345111,163.2013986,168.6362855,177.3663918
223,140.3017325,164.6642525,169.303101,177.8142851
224,141.4498525,165.101597,168.9334868,177.667739
225,141.7037465,165.9306977,168.9334868,178.1358039
226,143.3720569,166.5050366,168.8105899,177.6723599
227,142.6874785,166.2624158,169.431915,177.3937583
228,145.6468722,167.8754052,168.9636236,177.5688035
229,146.3079325,167.5809121,168.5706834,177.005294
230,147.5009055,168.6741715,168.6819897,177.1552181
231,148.0466065,169.0342327,168.997106,176.8435962
232,149.6717389,169.0275701,168.9607494,176.38652
233,149.8065824,169.0342404,168.8301067,176.4141048
234,150.9918417,169.680326,168.7763957,175.8217507
235,151.6767936,168.9861671,168.7159138,175.798948
236,152.6763862,169.4136844,168.2845084,176.4021139
237,153.2568495,170.2066483,167.9052429,176.8716621
238,154.5139438,169.8305554,167.5703716,175.8880721
239,155.2364239,169.4594002,166.913047,175.5235048
240,155.6447078,169.5402644,166.5390659,175.6294013
241,156.2894381,169.1023708,165.8650818,175.9490357
242,156.6598798,168.8234894,166.0801455,175.6303538
243,155.9245017,169.2611029,166.0224523,175.4918821
244,156.5960611,169.0655549,163.9285814,174.7513817
245,157.050446,169.1264796,163.0548681,174.0021496
246,157.9470441,169.4669744,163.236577,173.0823245
247,156.6325701,170.1657448,164.2089376,172.3850848
248,157.8244841,169.1117794,163.7083003,169.0717651
249,157.7726363,169.7782477,164.8343251,169.1477957
250,157.8014836,170.1235123,164.8345411,168.6313929
251,158.0242864,170.5545641,165.1355433,169.5788475
252,159.5284439,170.5275368,163.925003,168.7997424
253,159.2236237,171.214663,163.925003,168.8834499
254,159.2236237,171.6401462,163.4283823,168.9663923
255,158.7732317,171.2978401,163.7573851,168.3561004
256,158.6857616,170.1557185,163.1804349,167.5019532
257,159.8175864,169.4463833,162.3070351,166.8230071
258,160.144523,169.048867,162.7476464,166.7327269
259,159.5214545,168.2240501,163.5674378,166.0388165
260,159.2271649,167.1802371,165.3328447,165.3495532
261,158.9347159,167.8408824,165.3497237,166.1908899
262,158.3164608,168.8373083,165.6773683,167.3528739
263,157.9678646,168.1745657,165.7203111,167.0179653
264,157.8633104,168.8373083,165.7203111,167.8456048
265,157.2965541,168.4961606,166.4720481,167.9392723
266,157.2525077,169.4917861,167.2890762,168.3611138
267,158.1493968,170.5815114,167.2288491,169.2913736
268,158.4372926,169.842679,166.9855234,168.7104987
269,157.9452435,170.5992328,167.3579633,169.4168806
