frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
1,164.7321267,146.902089,170.4238296,142.9283003
2,165.2869099,147.6471845,170.667336,143.1640295
3,166.2933859,147.3819407,170.5164795,143.1656811
4,166.872496,147.2467118,170.1360467,143.0304522
5,167.5587001,147.0152159,169.1505468,143.4295138
6,167.3969287,146.7357126,168.8602463,143.4971872
7,167.6602838,146.4972842,168.7682615,143.6994975
8,167.2381812,146.5425707,168.8602463,143.8420602
9,167.8870959,146.3436623,168.0841739,144.1846278
10,167.2811572,146.6596392,167.8894962,145.241877
11,167.0293461,146.0339212,167.7777668,144.5248886
12,167.7576688,145.9275027,167.1165696,144.7922367
13,167.7576688,145.9601152,167.1238357,145.1308279
14,168.1385006,146.0681796,166.4537812,145.1308279
15,167.5169568,145.8503673,165.9772156,145.1308279
16,167.2704492,145.7388971,165.588771,145.1308279
17,166.5074885,145.9015017,166.3517317,145.1923634
18,166.1240903,145.5273871,167.0274376,144.5454933
19,165.649888,144.810986,167.4986724,143.9441283
20,165.7394508,144.4443325,167.4061721,143.8502303
21,165.649888,145.40762,167.2078483,144.2837218
22,166.0321055,145.5454902,166.5347919,144.3480888
23,166.0321055,147.2211045,166.2439529,145.2108009
24,165.8521803,147.2211045,165.9531288,145.2108009
25,165.6886443,148.4201836,165.9531288,146.0175741
26,165.6886443,148.9131521,165.9531288,146.0704352
27,165.8679122,149.875682,165.6578842,146.633634
28,165.7771446,150.1164192,165.4564202,146.8008679
29,166.5079827,151.4310607,163.8976508,148.3349341
30,167.0583996,151.6547838,163.2404383,148.2845302
31,167.2293869,151.7443455,162.9635991,149.3687312
32,167.3983861,151.8507532,162.9487986,149.5429412
33,168.431286,151.5782248,162.2647105,151.1370635
34,168.8463257,151.6787888,162.4598791,151.5759239
35,169.9773965,154.2996043,161.2053221,154.2442461
36,170.7239176,154.7449143,160.6023993,154.9295475
37,171.9994102,155.549464,160.1876246,156.0576923
38,173.0654574,156.0814461,159.1990568,156.4687533
39,175.8794926,156.5228679,156.8250109,158.1131532
40,177.1440315,156.1612598,156.20859,158.2823562
41,178.1684775,156.7585395,155.5845626,159.0660706
42,178.9956836,156.7458903,154.82025,159.4567341
43,179.470578,156.8333647,154.917671,159.7700258
44,179.0412254,157.257222,154.3426007,160.4664282
45,178.0004968,158.1832289,153.9985212,160.9542749
46,176.9486595,158.6137369,153.628178,161.848011
47,175.4129736,158.5960469,153.6992661,161.9132681
48,175.188191,158.6605207,153.7617788,161.9417312
49,174.0710046,159.5059907,153.628178,162.8978907
50,173.4728865,159.5059907,153.4929556,163.20557
51,172.5102796,159.8690526,153.6520948,164.0383315
52,172.7232741,159.8690526,153.3054183,164.2852714
53,170.8951903,160.306469,153.4127193,165.1404491
54,170.1373539,161.9047455,153.143715,165.7623756
55,168.2897436,162.6322012,152.8749619,166.6617919
56,166.9079911,163.31294,152.0885096,166.9747171
57,166.2123021,163.1316278,151.8923124,167.1952016
58,165.966894,163.1396772,152.0015372,167.1395681
59,165.1819324,163.4836202,152.0786513,167.8228123
60,164.4166207,163.9448193,152.0786513,168.1145128
61,163.2648412,164.344218,151.7757426,168.4273922
62,162.8800323,164.5847575,151.5043614,169.0032631
63,162.1092952,165.0028501,151.2333012,169.279472
64,161.5609283,165.8840301,150.7472546,170.2247284
65,160.4095517,166.6666561,150.1217097,171.1322684
66,160.1775354,166.7539014,150.2228678,170.7805222
67,160.0117158,168.191541,149.935547,171.0585239
68,160.1674609,168.5775339,149.8014799,171.2879548
69,159.9186394,168.1926905,149.8950794,170.9346793
70,160.6826301,169.0282423,150.2558172,171.8455113
71,160.3218924,171.0314466,149.6203173,172.0730733
72,161.2147051,171.5522169,150.0692751,172.0730733
73,161.7312459,174.1747276,149.7811851,172.6239773
74,161.3880738,175.7475728,149.4243092,172.8993975
75,162.1258199,176.7932102,150.0126706,172.8954443
76,162.1258199,177.3631545,150.5299676,172.8954443
77,163.294665,179.905274,150.5577307,173.4726697
78,163.9225103,179.5367019,150.7409718,173.6971233
79,163.5603748,175.561784,150.0434674,174.0258568
80,163.5357738,174.742106,150.0434674,174.6211808
81,163.0166088,172.6041693,149.8353546,174.90671
82,163.0166088,172.0760403,150.0749662,175.1948729
83,162.4938476,169.1359401,149.2874587,175.1948729
84,162.3540056,168.4152765,149.1966878,175.4709533
85,162.377942,163.5982997,149.483964,175.6833192
86,162.7421502,160.9072982,149.1966878,176.0876036
87,162.574306,159.6169662,149.1036406,176.6363768
88,162.7421502,158.835019,149.1966878,176.6363768
89,162.3530569,155.3810813,148.3120849,178.1320569
90,162.521054,153.6351429,148.4538669,178.4055807
91,162.330363,151.989656,147.899487,178.6623935
92,162.4705125,151.1066126,148.325406,178.6877084
93,162.330363,150.6722216,148.1852565,178.9902531
94,162.330363,150.2425483,148.5215092,179.295448
95,162.4974499,150.2157367,148.0396365,179.2394812
96,163.1076557,149.0150273,147.9715202,179.9162822
97,162.8905305,149.5935866,146.6189596,179.2685113
98,162.3948606,149.862493,145.6211523,179.1822194
99,162.7684085,149.1168624,145.9034077,178.8562496
100,163.6919358,149.378211,146.0486882,179.0906196
101,163.3419143,150.0452794,145.0715247,178.4686295
102,163.1068535,151.0476054,144.9278153,178.0469841
103,162.554101,152.6486639,144.8042807,178.7460386
104,162.2125788,154.163079,144.395466,178.653011
105,162.5845117,155.5805584,144.1102654,178.2202112
106,162.2446495,156.193442,143.7010926,177.8458
107,162.210555,157.0350844,143.7010926,177.752391
108,161.8387435,158.1538282,143.362902,177.484474
109,161.6949918,159.0200527,143.1491438,177.9793835
110,161.6949918,160.9073058,143.0784311,177.2365543
111,161.2097684,162.4097299,142.6639205,177.1891359
112,161.3904839,162.4097299,142.8110149,177.4704457
113,160.693684,164.4338684,142.5150757,176.9024329
114,160.5430594,165.3432489,143.0082311,177.1819769
115,159.7067197,167.2031905,141.8846627,176.9157476
116,159.5491924,167.7240957,141.7271354,176.9157476
117,159.2084441,167.6715922,141.0298358,177.5667777
118,159.1775902,168.3612115,141.3177365,177.1917973
119,159.2517429,169.6079454,140.8452121,176.6006769
120,159.2517429,169.8105868,140.8452121,176.9224837
121,158.5748322,170.4652188,140.0229938,177.3350653
122,158.2317478,171.7184514,139.6106493,177.2281726
123,158.2994633,171.573031,139.6106493,177.5006178
124,157.958421,171.9398363,138.9158421,177.7725661
125,158.7400584,173.1988822,139.1849161,177.4858528
126,158.9734831,173.7121315,138.7284349,177.7572934
127,159.3783935,173.7121315,138.5193271,177.7572934
128,159.5941119,173.7121315,138.9737753,177.7572934
129,159.422053,174.557354,138.8742783,177.2334543
130,159.0794929,174.557354,138.5317183,177.2334543
131,160.0122039,175.6905735,138.4190459,176.8572925
132,159.6085567,175.311174,138.4190459,176.5870814
133,160.4077181,176.0654616,138.4848624,175.9935285
134,160.2330364,176.4465809,138.3845851,176.2654768
135,160.638803,176.219599,138.0305342,176.4180717
136,160.1126538,176.6047072,137.3023946,176.7463097
137,160.462755,176.8662769,136.3933123,176.4180717
138,160.8642203,177.6284997,135.8424222,175.7735341
139,162.0140355,178.1415212,135.9174993,175.4998345
140,163.1625274,179.0197496,135.9093804,174.8555993
141,163.419909,179.1230224,135.5473953,174.4288926
142,162.6765796,178.8655784,134.8315495,174.8011576
143,163.3514749,179.5042382,134.9071382,174.0579757
144,163.9543169,179.8418603,135.1670426,174.275975
145,164.4396193,179.0766097,136.4664378,173.7467586
146,164.7464936,178.31842,136.4664378,173.5950812
147,164.9179411,177.8334346,136.5481577,173.5469127
148,164.9179411,177.2413469,136.2640949,173.6056022
149,165.6758849,176.695672,136.4779905,173.3424192
150,166.0270668,176.8047078,136.6428428,173.451455
151,166.7270388,176.6153269,136.513715,172.8906419
152,167.4631145,176.0775681,137.2670947,172.4296886
153,167.4631145,175.5880615,137.2670947,171.8318779
154,168.1908035,175.5880615,137.9765393,171.6023409
155,168.826693,174.7107458,138.6069957,170.1519561
156,169.5004148,174.3979099,139.297256,169.882494
157,170.1480806,173.2489644,140.0845094,169.0017388
158,169.9241258,172.4245544,139.94734,168.3634761
159,169.5270839,172.8571384,140.2199643,167.914189
160,169.3882975,173.1594378,140.166541,168.2823392
161,170.1235356,170.944322,140.4193741,166.6175935
162,170.8592134,170.1852354,140.7592027,166.2537592
163,171.4599368,169.2395307,141.1537457,164.8511532
164,172.3317104,169.7150034,141.5463337,165.3110118
165,173.1986852,169.5294719,141.9345787,164.7851171
166,172.9726568,169.9309373,142.0821944,164.5271459
167,173.7386737,169.6951535,142.6646624,163.7159943
168,174.0195453,169.4631881,142.7558136,163.4941652
169,175.1542878,168.7149626,143.530356,162.33105
170,175.2802775,167.9674125,143.6563458,161.7118303
171,175.3790812,167.9674125,143.6563458,161.4404299
172,175.2530915,168.1398913,143.8144904,161.2918568
173,175.6565041,167.9212337,144.902519,161.2618187
174,175.2983156,168.0373615,144.1752982,161.3767355
175,177.1346046,167.0091506,146.6057849,160.6332134
176,177.2567065,166.4282178,146.5103824,160.4187283
177,177.4679064,166.0198714,147.1714582,160.4210327
178,177.4512754,166.4282178,146.9381505,160.4221694
179,177.8215934,166.760201,148.3158847,160.5040034
180,177.581843,166.2367028,148.0931882,160.1397987
181,178.197241,165.7927394,149.2667616,159.888561
182,177.9663882,165.5335674,149.0372084,159.7525139
183,178.3380887,165.4570206,149.38064,160.0858265
184,178.1124184,165.6799603,149.1463922,160.0576154
185,178.9749364,164.7225298,150.3644767,159.4512563
186,178.9749364,164.4464894,150.7478413,159.2298732
187,179.6796966,164.1161065,152.0550308,159.349609
188,179.5837445,163.9788369,152.3821366,158.9838049
189,178.7636794,163.8403801,153.7254243,158.8642495
190,178.7636794,163.5522853,154.0451298,158.7254266
191,177.3568231,163.5365101,154.7979388,158.7254266
192,177.1112677,163.1499118,154.6285198,158.974114
193,175.5818563,163.2422382,154.7578876,159.0626361
194,175.8134679,162.9772935,153.9259767,159.1692827
195,174.7638192,163.0824653,154.3044835,159.2642262
196,174.7467362,163.0724869,153.7742184,159.2539197
197,174.4236523,162.6883539,155.6152187,159.5104783
198,174.6051974,162.1938273,155.3142923,159.6518362
199,173.1939024,162.0557465,155.8747976,159.891359
200,172.8758665,161.9395281,155.6355899,159.5196427
201,171.5042404,161.5650512,156.6115406,159.5012314
202,171.6768746,161.4474009,156.0363299,159.3835811
203,170.0606719,161.072924,156.8362488,159.3648356
204,169.1978511,160.6984791,157.4720828,159.3553346
205,166.7180848,161.4263581,158.432607,159.7087687
206,165.4456573,161.0519132,159.3258429,159.7087687
207,163.3609251,161.0567757,160.0309005,159.4367554
208,162.7684039,161.7836631,160.3215398,159.5293028
209,162.4431231,161.5254128,160.5844296,159.6309802
210,161.7993492,161.416449,160.5844296,159.5172166
211,157.915092,161.5302126,162.6911474,159.6309802
212,156.5792242,161.534951,163.4174065,159.6187823
213,155.3992913,161.5396289,163.8046048,159.6064712
