frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
,175.3556888,163.4937177,169.0560812,175.129155
,175.3265168,163.7224496,169.5929766,174.9595958
,175.5877287,164.0894253,169.145615,175.1198972
,175.0090919,164.7295895,169.0947005,175.5807556
,175.3593178,164.6187519,168.8617019,175.2920482
,175.1196871,165.3226301,169.1730121,175.6671161
,174.543526,166.5032157,169.8662151,176.0266564
,174.7717905,166.9420088,170.7083328,176.7523264
,175.6065836,166.7354636,169.9054861,176.3247005
,175.868532,166.9965238,169.5518263,176.2920588
,175.8442747,167.7135684,169.5760836,176.7357502
,175.8116919,167.9771688,169.0406096,177.0685737
,175.8114284,169.0754716,169.090573,177.8807441
,176.0972735,169.4233005,168.2983289,178.064126
,176.0972735,169.3553854,167.7135797,178.600601
,175.4830825,169.2722057,167.6874747,178.586004
,174.8945994,169.2175427,167.535127,178.7986394
,174.8302049,168.8637777,167.220419,178.9694029
,174.2409938,168.8008705,167.4126451,178.6400968
,173.5367647,168.3933092,167.8874706,178.389394
,172.3170724,167.6172554,169.2127428,177.82053
,172.0362129,167.5422046,169.7316942,177.8070059
,171.4630085,166.9864107,170.416436,177.063766
,170.1806994,167.4491703,171.3505689,176.7715396
,169.604558,166.2208168,172.0709467,176.40345
,169.513246,165.0098203,172.0654146,175.5553624
,169.1833433,164.77019,172.17666,175.7441267
,168.5535409,164.4131767,172.4899412,175.4686942
,168.1392461,163.3556003,172.3305906,175.2050298
,167.5096316,162.689269,172.5697946,174.9336392
,167.1395389,161.8238039,172.4127355,175.0282064
,165.9082302,160.7584048,172.5423226,174.4656982
,165.8457853,159.5674052,172.3425564,174.0752448
,165.8457853,159.288513,172.306524,173.7850475
,166.4332736,158.1985905,171.9884881,173.0216543
,166.0402018,158.6421757,172.458935,172.9135656
,166.9106305,157.8102702,171.73324,172.7812291
,167.2798617,156.7306449,171.73324,171.9223014
,166.9883284,156.6465913,172.0608057,171.503322
,167.3993449,156.6554618,172.1077484,171.1994085
,167.297584,155.3522731,172.3305484,171.1624269
,166.8585251,154.5150241,172.3763348,171.0597007
,167.1011187,152.4529973,172.6193329,169.9020881
,167.1483793,151.603089,172.7952262,169.2879375
,167.3758107,151.3225739,172.4423355,169.2274637
,167.5853482,150.8046494,172.008126,169.4257204
,167.306454,150.4140284,172.2183889,168.7957202
,167.6358349,148.9964878,171.7482878,168.4703885
,167.6269399,148.1400372,171.7218271,167.867604
,168.2263528,146.399485,171.2004949,166.8838865
,168.4858689,145.8712308,171.2004949,166.4155045
,168.7169346,145.0549335,170.6747911,166.3355008
,167.9088358,144.8825252,170.9853426,166.2648474
,168.1737569,144.7681527,171.1500951,166.0557149
,167.5227618,144.9393512,171.3162296,165.8074607
,167.4840187,143.2398079,171.0305379,164.4143739
,167.9088653,141.5434168,170.9373228,163.5016415
,168.2119639,141.3577168,170.6342242,163.7071965
,168.8311465,140.4754369,170.5746564,162.8077624
,168.5085419,141.1095447,170.5061363,162.1661674
,168.5715613,141.1559428,170.3989591,161.5217013
,168.5068587,139.6164138,170.3643991,160.7757109
,168.3735195,138.5826432,170.3330536,160.3192083
,168.4927404,137.108841,170.3383886,160.3310902
,168.9364995,136.6889051,169.8084981,159.878419
,168.9597111,136.6663603,169.1008,159.607385
,169.5382405,136.9487747,168.8080425,159.4455809
,169.5988489,136.6410064,168.6022983,159.2997191
,169.6026994,137.6224282,168.5984478,159.1220004
,169.6026994,137.5655789,168.5984478,158.8754864
,169.5382405,138.0664855,168.5631771,158.4915624
,169.542091,139.0167144,168.5199225,158.3007675
,169.6105364,139.3188805,168.7192648,157.7515546
,169.8868881,140.0432017,168.1751254,157.6566654
,169.5773158,140.5457079,168.3433396,157.0073065
,169.9843853,140.5958526,167.9984767,156.7374702
,169.2743996,140.6838286,168.7540137,155.7334068
,169.6213491,140.0887822,168.6158053,153.8093875
,169.6933073,140.2456849,169.0259258,153.5057897
,169.8581829,139.838424,168.8926205,152.9609888
,170.2891356,140.5231729,168.5595397,152.6269714
,169.9878082,141.0215411,168.5595397,153.3198005
,171.0463728,140.6284417,167.1194242,152.8085271
,171.840988,140.6530982,165.4023282,153.5591604
,172.1925713,139.4680849,165.2577553,153.5591604
,170.7267103,138.8184608,166.0819585,153.5591604
