frame,hip2ankle_right,hip2ankle_left,shoulder2knee_right,shoulder2knee_left
58,170.7292194,171.8463742,163.8873856,163.5804808
59,169.9937906,172.0896518,162.5909574,164.0690846
60,169.1816926,172.3370725,160.262639,164.5763057
61,168.7286419,172.6521365,158.9212935,165.4861213
62,168.6403092,172.6043303,157.967405,166.2329068
63,169.0184632,172.8699359,157.7174481,166.7370427
64,168.6881049,172.8699359,157.1376545,166.7370427
65,169.1126893,173.3018211,157.2000475,167.3801436
66,168.7251251,173.3404825,156.6251831,168.1682945
67,169.1329663,172.2050221,156.9371666,167.7021589
68,169.5070764,172.5725554,156.6892723,168.2746345
69,169.5703109,171.8458054,157.0004012,168.2207721
70,169.9351585,171.5369215,156.939807,168.7953776
71,170.6218593,171.4453759,157.3221953,169.2603256
72,171.3136454,171.7286297,157.649045,170.0984771
73,171.5581436,170.277457,157.3417883,169.7863517
74,171.8005032,169.7461949,157.7662577,169.7411091
75,171.4794966,170.5590716,157.1949566,170.7936946
76,170.4131363,170.9479588,155.3832293,171.4212104
77,170.2814165,170.1563373,154.6889057,171.5472927
78,169.5939045,170.4770103,153.6961912,172.0816399
79,168.4728939,170.0051757,152.0180543,172.1490661
80,168.4728939,170.2898476,151.9489728,172.6443662
81,169.2223909,170.5244673,152.2519507,172.8457938
82,169.8959493,171.4768171,152.7264072,174.2908019
83,169.438947,171.6108556,151.0780154,174.7138123
84,169.3346823,171.3105256,149.7448145,174.2661314
85,167.9804747,176.3898644,144.3428627,173.3359742
86,169.4811693,178.1301915,147.0409624,173.194024
87,169.9971676,179.6381367,148.0143535,177.1545077
88,169.6315446,175.1813394,148.1798681,175.8553763
89,169.5345975,175.207066,148.3283075,176.0980854
90,155.1983694,172.1873402,143.014608,171.5841685
91,175.442581,164.334557,179.2867166,142.5606734
92,177.8096713,164.8413539,177.1718478,144.0466628
93,174.5062533,163.9506456,174.5864959,141.4395909
94,173.0801078,166.042088,178.4429706,144.7383234
95,174.5376639,165.9475314,178.1828057,144.1738634
96,163.9730285,169.279672,142.2784261,178.7240955
97,164.4393528,166.6816435,139.6329849,175.1050737
98,163.5154206,171.608016,140.5150084,178.4629123
